CASEID,MARITAL,B1AGE,AGEDISP,RACER,SEX_N,AGE_N,RACE_N,HSPNC_N,OTHERR_N,EDU_N,JOB1_N,JOB2_N,JOB3_N,JOB4_N,PHOUR_N,VHOUR_N,STDNT_N,SAMESEX,C1SITUAT,PARTNERS,PABUSE,ABUSENP,RELANAME,RELAEXFO,LENGTHTO,LENGTHON,LENGTH4,CHNGE_N,CODE1_N,DATE1_N,CODE2_N,DATE2_N,CODE3_N,DATE3_N,LIVE_N,LIVEWITH,LIVEWR,LIVNEVER,LIVALLYR,NOHOME,APART_N,APARTR,APART3,REASON1,REASON2,REASON3,REASON4,CHILDR,RETRN_N,REASONR1,REASONR2,REASONR3,REASONR4,REASONR5,CHILDCB,L28KIDSN,KIDSNUM,FOSTER_N,KIDLIV_N,KIDIV2_N,DECEASED,STDETAI,STEPCHIL
708464,  3,40,  2,2,  1, 33,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  3,2,3,   1,   3, 9,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
708467,  3,25,  5,2,  1, 38,  6,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  5,2,4,   1,   5, 8,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,   6,9999,1,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
708468,  1,23,  1,2,  1, 24,  3,1,1,  6,  7,9999,9999,9999, 999,9999,999,0,1,1,1,0,  6,  1,  2,2,2,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708469,  3,26,  1,2,  1, 26,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  5,2,4,   1,   3, 5,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  4,9999,   2,9999,0,  5,  2
708496,  2,41,  1,2,  1, 44,  3,1,1,  3,  1,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  3,9999,   2,9999,0,  5,  2
708500,  3,20,  5,2,  1, 30,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  2,2,2,   1,   3,19,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,   6,9999,1, 999,   9,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
708501,  2,33,  4,2,  1, 42,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,   2,   7,9999,1,   1,   1,   4,   5,   9,9999,1,  1,  3,9999,   2,9999,0,  5,  2
708527,  1,19,  4,2,  1, 25,  3,1,1,888,888,9999,9999,9999, 999,9999,777,0,1,1,1,0,  4,  1,  4,2,4, 999,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   2,  14,9999,9999,1,   2,9999,9999,9999,9999,9999,0,  1,  3,9999,   3,9999,0,  5,  2
708528,  2,28,  4,2,  1, 33,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,  13,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
708529,  2,20,  4,2,  1, 28,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708530,  2,28,  1,2,  1, 30,  3,1,1,  7,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708531,  2,47,  1,2,  1, 50,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   2,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  8,9999,   2,  13,0,  3,  1
708532,  2,35,  1,2,  1, 39,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,   6,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  4,9999,   2,9999,0,  5,  2
708549,  2,35,  1,2,  1, 33,  3,1,1,  7,  1,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
708571,  2,48,  1,2,  1, 50,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  3,9999,   2,9999,0,  3,  1
708572,  2,38,  1,2,  1, 40,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,   4,9999,9999,0,   1,   9,  10,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
708590,  1,21,  1,2,  1, 21,  3,1,1,  2,  3,9999,9999,9999, 999,9999,777,0,1,1,1,0,  4,  1,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,   2,9999,9999,1,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   3,9999,0,  5,  2
708592,  1,25,  1,2,  1, 25,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  4,  1,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,   2,  18,9999,1,   1,   1,   9,9999,9999,9999,0,  1,  3,9999,   2,9999,0,  5,  2
708593,  3,19,  1,2,  1, 19,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708595,  3,25,  4,2,  1, 30,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   6,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
708621,  2,25,  1,2,  1, 25,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
708622,  1,31,  5,2,  1, 46,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
708668,  2,33,  1,1,  1, 37,  1,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708670,  1,29,  4,2,  1, 37,  3,1,1,888,  2,9999,9999,9999,9999,9999,777,0,2,2,2,0,  4,  1,  3,2,3,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  1,  1,0,   1,   6,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  2,9999,   6,9999,0,  6,  2
708671,  2,30,  4,2,  1, 38,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   1,   1,20,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  1,  1,0,   1,   2,9999,9999,1,   1,   1,   5,   9,9999,9999,1,  1,  4,9999,   6,9999,0,  2,  2
708672,  2,39,  1,2,  1, 39,  3,1,1,  1,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  3,9999, 999,9999,0,  4,  3
708673,  1,24,  5,1,  1, 37,  1,1,1,888,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  4,  1,  5,2,4,   1,   2, 3,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   1,   1,   5,   9,9999,9999,1,  1,  4,9999,   9,9999,0,  5,  2
708697,  2,30,  4,2,  1, 36,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  4,9999,   2,9999,0,  5,  2
708698,  5,36,  1,2,  1, 40,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  2,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  1,  1,0,   6,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708699,  2,33,  1,2,  1, 37,  3,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  3,9999,   2,9999,0,  5,  2
708700,  2,35,  1,2,  1, 39,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
808365,  4,31,  2,2,  1, 26,  3,5,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  2,  1,0,  10,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
808366,  1,21,  4,2,  1, 26,  3,5,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   8,9999,9999,9999,0,   1,   3,   5,9999,9999,9999,1,  1,  2,9999,   1,9999,0,  5,  2
808367,  1,39,  2,1,  1, 34,  1,1,1,  3,  3,9999,9999,9999,  25,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  19,9999,9999,9999,0,   1,   9,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
808368,  1,35,  4,1,  1, 44,  1,1,1,  4, 14,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  2,9999,   1,9999,0,  1,  1
808369,  5,32,  1,2,  1, 30,  3,8,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   8,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  1,  1
808471,  2,34,  1,1,  1, 36,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  2,  1,0,  10,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  3,9999,   1,9999,0,  5,  2
808472,  2,35,  1,2,  1, 35,  3,1,1,888,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   2,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
808473,  1,42,  4,1,  1, 47,  1,1,1,  6,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  6,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  21,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  7,9999,   1,9999,0,  3,  1
808474,  3,22,  1,2,  1, 20,  3,8,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  2,  1,0,  12,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  1,  1
808552,  1,36,  4,1,  1, 43,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  3,2,3,   1,   5, 7,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   1,   6,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
808566,  1,29,  1,1,  1, 28,  1,1,1,  4,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  5,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  19,  16,9999,9999,1,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  1,  1
808568,  2,46,  1,1,  1, 45,  1,1,1,  4, 10,9999,9999,9999,9999,9999,777,0,3,2,1,0,  2,  1,  6,2,4, 777,9999, 1,9999, 1,9999,1,  5,  2,0,  1,  0,  2,  4,  0,0,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  6,9999,   1,9999,0,  5,  2
808676,  1,35,  1,2,  1, 36,  3,8,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   1,   5,11,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,  12,9999,9999,9999,0,   1,   2,   5,   9,9999,9999,1,  1,  2,9999,   1,9999,0,  1,  1
808677,  1,25,  1,1,  1, 23,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,  10,9999,9999,9999,0,   1,   5,   9,   3,9999,9999,1,  3,999,9999, 777,9999,0,  1,  1
808678,  2,26,  1,2,  1, 25,  3,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  5,  2
808695,  1,27,  1,3,  1, 27,  4,1,5,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4, 888,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,9999,9999,9999,0,   1,   3,   4,   5,   7,   9,1,  1,  1,9999,   1,9999,0,  1,  1
808696,  1,29,  1,2,  1, 28,  3,8,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  2,  1,0,   1,9999,9999,9999,0,   1,   3,   4,   7,9999,9999,0,  1,  2,9999,   2,9999,0,  1,  1
908001,  1,19,999,1,999,999,999,1,1,999,999,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  3,2,3, 999,9999, 1,9999, 1,9999,1,999,  0,0,999,999,  2,999,999,9, 999,9999,9999,9999,0, 999,9999,9999,9999,9999,9999,0,999,999,9999, 999,9999,0,  1,  1
908003,  1,35,999,1,999,999,999,1,1,999,999,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4, 999,9999, 1,9999, 1,9999,1,999,  1,1,999,999,  2,999,999,9, 999,9999,9999,9999,0, 999,9999,9999,9999,9999,9999,0,999,999,9999, 999,9999,0,  1,  1
