CASEID,INVIEWN,ABUSED,C1SITUAT,PARTNERS,PABUSE,L1SAME,L2NAME,L3CURRNT,L4RELATE,L5TIME,L5YEARS,L5MNTHS,L5DATE,L6RELATE,L6OTHER,L7TIME,L7DATE,L7YEAR,L7END,L7BEGIN,L7MNTH,L7OTHER,L8ALL,L11CURNT,L12RELAT,L13TIME,L13YEARS,L14RELAT,L15TIME,L15YEARS,L15MNTH,L16SEX,L17AGE,B1AGE,AGEDISP,L18RACE,L18HSPNC,L18OTHER,L19EDU,L20JOB1,L20JOB2,L20JOB3,L20JOB4,L20PHOUR,L20VHOUR,L20STDNT,L21CHNGE,L22CODE1,L22CODE2,L22CODE3,L22DATE1,L22DATE2,L22DATE3,L23LIVE,L24APART,L25REASN,L25RESN2,L25RESN3,L25RESN4,L26RETRN,L27REASN,L27RESN2,L27RESN3,L27RESN4,L27RESN5,L28KID,L28BYHIM,DECEASED,L28FOSTR,L29LIVE,L29LIVE2,STDETAI,STEPCHIL
629075,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 28,29,  1,  2, 1, 1,  5,  2,   7,9999,9999,9999,9999,  2,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
629076,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 22,23,  1,  3, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
629077,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 22,22,  1,  3, 1, 1,  3,  7,9999,9999,9999,9999,9999,  2,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999, 999,9999,  5,  2
629087,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 20,20,  1,  3, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
629140,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 20,18,  1,  3, 9, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  3,  1,   6,9999,9999,9999,   1,   2,   9,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
629141,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 20,20,  1,  3, 9, 1,  3,  2,9999,9999,9999,9999,9999,777,  1,   5,9999,9999,21, 1,1,  2,  2,  14,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
629336,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 35,29,  4,  3, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
629337,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 42,32,  5,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
629364,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 37,37,  1,  3, 1, 1,  5,  9,9999,9999,9999,9999,9999,777,  1,   2,9999,9999, 7, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,9,9999,   1,9999,  5,  2
629453,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 30,26,  1,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,   2,9999,  5,  2
629620,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 25,27,  1,  3, 1, 1,  4,888,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  2,  1,  16,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
629665,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 23,20,  1,  3, 1, 1,  4,  3,9999,9999,9999, 999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   2,9999,  5,  2
629666,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 31,21,  5,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,   2,9999,  5,  2
629667,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 32,27,  4,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9,9999,   2,9999,  5,  2
708200,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,56,  3,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  1,   1,9999,9999,15, 1,1,  1,  3,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708201,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 25,29,  1,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  1,   5,9999,9999,10, 1,1,  5,  2,   6,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708255,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 38,35,  1,  3, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   1,   2,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,9,9999,   2,9999,  5,  2
708257,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   3,9999,9999,9999,9999,9999,9999,99,1,  1, 24,21,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708258,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,29,  5,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,   2,9999,9999,   2,9999,9999,9999,9999,9999,  1,   2,9,9999,   3,9999,  1,  1
708261,1,1,2,3,3,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 28,30,  1,  1, 1, 1,888, 10,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  3,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708319,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 39,36,  1,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,   2,   6,9999,   2,9999,9999,9999,9999,9999,  1,   6,9,9999,   2,9999,  5,  2
708334,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 36,20,  5,  3, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,   3,9999,9999,23, 1,1,  2,  1,   1,   6,9999,9999,   1,  10,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708348,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 22,30,  2,  3, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,23, 1,1,999,  3, 999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,   3,9999,  5,  2
708356,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 31,26,  4,  3, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  2,   1,   2,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
708359,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 37,33,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   2,9999,  5,  2
708363,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 33,33,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  1,   1,9999,9999,11, 1,1,  2,  3,   1,   2,   6,9999,   1,  10,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
708370,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 23,21,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   6,9999,9999,9999,   1,   9,9999,9999,9999,9999,  1,   1,9,9999,   2,9999,  1,  1
708371,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 22,18,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   1,   2,   6,9999,   1,   1,9999,9999,9999,9999,  1,   1,9,9999,   2,9999,  5,  2
708372,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 31,24,  4,  3, 1, 1,888,  3,9999,9999,9999, 999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   1,   2,   6,9999,   1,   1,  10,9999,9999,9999,  1,   2,9,9999,   2,9999,  5,  2
708379,1,1,4,2,2,   2,1,   2,9999,9999,9999,9999,1,   1, 1,   3,99, 8, 1, 1,22,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 31,32,  1,  3, 1, 1,  7,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  4,  3,   1,   2,   6,9999,   2,9999,9999,9999,9999,9999,  1,   2,9,9999,   1,9999,  5,  2
708426,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 33,34,  1,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   1,   2,   6,9999,   1,   1,   3,   4,   7,  10,  1,   2,9,9999,   2,   6,  5,  2
708447,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,33,  4,  3, 1, 1,  5,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,  18,  16,9999,9999,   1,   9,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
708448,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 33,32,  1,  3, 2, 1,  3,888,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  2,  1,   1,  14,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  7,999
708450,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 20,21,  1,  3, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,   1,9999,9999, 9, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
708451,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 26,24,  1,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   1,   2,  13,9999,9999,9999,9999,9999,9999,9999,  1,   3,9,9999,   2,9999,  5,  2
708461,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 38,49,  3,  3, 1, 1,  2,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
708462,1,1,3,3,2,   2,1,   1,   5,   2,9999,9999,2,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 30,40,  3,  2, 1, 1,888,  2,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  5,  1,   7,9999,9999,9999,   1,  11,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
708463,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 36,36,  1,  3, 1, 1,  3, 17,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,  18,9999,9999,9999,   1,   1,  11,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
708464,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 33,40,  2,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  1,   3,9999,9999, 9, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   2,9999,  5,  2
708467,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 38,25,  5,  6, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,  1,   5,9999,9999, 8, 1,1,  1,  3,   1,   2,   6,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
708468,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 24,23,  1,  3, 1, 1,  6,  7,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708469,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 26,26,  1,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  1,   3,9999,9999, 5, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9,9999,   2,9999,  5,  2
708496,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 44,41,  1,  3, 1, 1,  3,  1,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,9,9999,   2,9999,  5,  2
708500,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 30,20,  5,  3, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,   3,9999,9999,19, 1,1,  1,  3,   1,   2,   6,9999, 999,   9,9999,9999,9999,9999,  1,   1,9,9999,   2,9999,  5,  2
708501,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,33,  4,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  1,   1,   2,   7,9999,   1,   1,   4,   5,   9,9999,  1,   3,9,9999,   2,9999,  5,  2
708527,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 25,19,  4,  3, 1, 1,888,888,9999,9999,9999,9999,9999,777,999,9999,9999,9999, 1, 1,1,  2,  1,   2,  14,9999,9999,   2,9999,9999,9999,9999,9999,  1,   3,9,9999,   3,9999,  5,  2
708528,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 33,28,  4,  3, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   1,  13,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   2,9999,  5,  2
708529,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 28,20,  4,  3, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708530,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 30,28,  1,  3, 1, 1,  7,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708531,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 50,47,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   2,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   8,9,9999,   2,  13,  3,  1
708532,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 39,35,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   1,   2,   6,9999,9999,9999,9999,9999,9999,9999,  1,   4,9,9999,   2,9999,  5,  2
708549,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 33,35,  1,  3, 1, 1,  7,  1,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,   2,9999,  5,  2
708571,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 50,48,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,9,9999,   2,9999,  3,  1
708572,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,38,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  1,   1,   4,9999,9999,   1,   9,  10,9999,9999,9999,  1,   2,9,9999,   2,9999,  5,  2
708590,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 21,21,  1,  3, 1, 1,  2,  3,9999,9999,9999, 999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,   2,9999,9999,   2,9999,9999,9999,9999,9999,  1,   1,9,9999,   3,9999,  5,  2
708592,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 25,25,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,   2,  18,9999,   1,   1,   9,9999,9999,9999,  1,   3,9,9999,   2,9999,  5,  2
708593,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 19,19,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708595,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 30,25,  4,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   6,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   2,9999,  5,  2
708621,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 25,25,  1,  3, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,   2,9999,  5,  2
708622,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 46,31,  5,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
708668,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 37,33,  1,  1, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
708670,1,1,2,2,2,   2,1,   1,   5,   3,   1,   6,1,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 37,29,  4,  3, 1, 1,888,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  4,  1,   1,   6,9999,9999,   2,9999,9999,9999,9999,9999,  1,   2,9,9999,   6,9999,  6,  2
708671,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 38,30,  4,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,  1,   1,9999,9999,21, 1,1,  3,  1,   1,   2,9999,9999,   1,   1,   5,   9,9999,9999,  1,   4,9,9999,   6,9999,  2,  2
708672,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 39,39,  1,  3, 1, 1,  1,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,9,9999, 999,9999,  4,  3
708673,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 37,24,  5,  1, 1, 1,888,  8,9999,9999,9999,9999,9999,777,  1,   2,9999,9999, 3, 1,1,  2,  1,   1,9999,9999,9999,   1,   1,   5,   9,9999,9999,  1,   4,9,9999,   9,9999,  5,  2
