CASEID,INVIEWN,B1AGE,AGER,AGERR,B2EDU,HIGHSCHL,B3EMPLY1,B3EMPLY2,B3EMPLY3,B3EMPLY4,EMPLOYR,UNEMPLOY,HOMEMAKR,B3HOURS,B3VHOUR,B3STUDNT,B4CHANGE,B5CODE1,B5DATE1,B5CODE2,B5DATE2,B5CODE3,B5DATE3,B6RACE,RACER,B6HSPNIC,B6OTHER,B7BIRTH,B7PLACE,B7PLACER,F14CHICG,B8MARITL,MARRIED,SINGLE,SCRSTAT,SCRSTATR,FINSTAT,FINSTATR,ABUSED,CHNGSTAT,CHGTONAW,NAWYEAR,RELAC1,LENGTHC1,C1SITUAT,PARTNERS,PABUSE,SPANISH1,INMONTH,INYEAR,INDAY
508224,1,32,4,2,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,4,2,2,2,2,11,1997,14
508229,1,34,4,2,  4,  1,  3,9999,9999,9999,1,0,0,  16,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,5,1,1,1,2,12,1997, 9
508266,1,40,4,3,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  6,1,1,1,1,2,12,1997,11
508277,1,21,2,1,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  7,1,1,1,1,2,12,1997, 3
508278,1,36,4,2,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  6,5,1,1,1,2,12,1997, 3
508280,1,41,5,3,  7,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,18,9999, 1,9999, 1,  2,3,1, 1,  2, 42, 20,  2,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2,12,1997, 5
508293,1,31,4,2,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 52,  5,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,5,1,1,1,2,12,1997,10
508294,1,38,4,2,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,5,1,1,1,2,12,1997,10
508295,1,33,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1,87,1,1,1,99,99,  6,1,1,1,1,2,12,1997,10
508302,1,27,3,1,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,3,1,1,1,2,12,1997,18
508332,1,19,1,1,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 29,  5,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,1,1,1,2,12,1997, 9
508381,1,29,3,1,  6,  1,  3,9999,9999,9999,1,0,0,  30,99,9999,  1,   1,12,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 1,1998,14
508383,1,30,3,2,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 1,1998,14
508385,1,23,2,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 49,  2,  3,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,3,1,1,1,2, 1,1998,14
508386,1,40,4,3,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,4,1,1,1,2, 1,1998, 7
508387,1,33,4,2,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  2,3,1,1,1,2, 1,1998, 7
508388,1,42,5,3,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,26,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,2, 1,1998, 7
508391,1,27,3,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,2,3,2,1,2, 1,1998,28
508405,1,37,4,2,  4,  1,  3,9999,9999,9999,1,0,0,  24,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,2, 1,1998, 9
508410,1,18,1,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   8,26,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 1,1998,20
508413,1,29,3,1,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,2, 1,1998,16
508417,1,40,4,3,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,2, 1,1998,15
508419,1,31,4,2,  5,  1,  3,9999,9999,9999,1,0,0,  20,99,9999,  1,  10, 5,   3, 4,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,2, 1,1998,12
508421,1,22,2,1,  6,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   5,24,9999, 1,9999, 1,  4,3,1, 1,  1, 19,  1,  3,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,2, 1,1998,23
508428,1,45,5,3,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  1,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,2, 1,1998, 6
508482,1,25,2,1,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 51,  4,  5,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,2, 1,1998,29
508486,1,28,3,1,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,  10,16,   2,18,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  5,2,1,1,1,2, 2,1998,13
508490,1,20,1,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 2,1998, 5
508495,1,32,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,1,1,1,1,2, 2,1998,17
508496,1,32,4,2,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   5,26,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 2,1998,10
508507,1,31,4,2,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   1,12,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  9,1,3,2,1,2, 3,1998, 3
508509,1,32,4,2,  4,  1,  6,   9,9999,9999,2,0,1,9999,99,9999,  1,  15, 5,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,4,1,1,1,2, 2,1998,25
508510,1,24,2,1,  6,  1,  7,9999,9999,9999,3,0,0,9999,99,   1,  1,   2, 5,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  5,2,3,2,1,2, 2,1998,25
508539,1,39,4,2,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  6,1,1,1,1,2, 3,1998,19
508540,1,44,5,3,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1,  3,  2,  2,  6,  0,  0,  1,  1, 1,1,1,1,99,99,  5,4,1,1,1,2, 3,1998,19
508541,1,34,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,2, 3,1998,19
508542,1,50,5,4,  9,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 38,  5,  5,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  2,4,1,1,1,2, 3,1998,19
508543,1,23,2,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,16,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,3,1,1,1,2, 3,1998,20
508544,1,41,5,3,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 48,  4,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,6,1,1,1,2, 3,1998,20
508545,1,30,3,2,  3,  0,  3,9999,9999,9999,1,0,0,  10,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,999,999,999,  1,  1, 1,1,1,1,99,99,  5,2,3,2,1,2, 3,1998,20
508546,1,35,4,2,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,999,5,1,1,1,2, 3,1998,20
508547,1,38,4,2,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,26,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,1,1,1,2, 3,1998,25
508551,1,42,5,3,  3,  0,  3,9999,9999,9999,1,0,0,  12,99,9999,  1,   1,23,9999, 1,9999, 1,  1,1,1, 1,  1,999,  7,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,5,1,1,1,2, 3,1998,25
508553,1,62,6,4,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,2, 3,1998, 3
508573,1,40,4,3,  7,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  6,1,1,1,1,2, 3,1998,13
508583,1,41,5,3,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,12,9999, 1,9999, 1,  1,1,1, 1,  1,  2,  2,  5,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  5,1,2,2,2,2, 3,1998,16
508584,1,21,2,1,  3,  0,  3,9999,9999,9999,1,0,0,  15,99,9999,  1,   1,10,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,2,1,1,1,2, 3,1998,16
508585,1,33,4,2,  5,  1,  3,9999,9999,9999,1,0,0,  20,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,3, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 3,1998,10
508586,1,36,4,2,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,3,2,2,2,2, 3,1998,10
508600,1,37,4,2,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,10,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,2, 4,1998,13
508645,1,47,5,3,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,2, 4,1998,23
508650,1,28,3,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  4,5,1,1,1,2, 3,1998,30
508653,1,37,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,3,1,1,1,2, 4,1998, 7
508657,1,31,4,2,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,10,   1, 5,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,4,1,1,1,2, 3,1998,30
508659,1,22,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,2, 3,1998,30
508685,1,38,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,23,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,2, 4,1998,16
508692,1,54,6,4,  5,  1,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  2,  4,  0,  0,  1,  1, 1,1,1,1,99,99, 10,1,1,1,1,2, 4,1998,17
509309,1,38,4,2,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  3,  3, 2,2,2,3,99, 1,  7,5,9,9,9,2,12,1997,26
509513,1,20,1,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,12,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,1,9,9,9,2, 3,1998, 3
509579,1,35,4,2,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   1,23,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  2,  1,  0,  1,  1, 2,2,2,2, 4,99,  6,1,9,9,9,2, 3,1998,18
509582,1,45,5,3,  7,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  2,  2,  1,  0,  3,  3, 2,2,2,3,99, 1,  1,2,9,9,9,2, 3,1998,25
509680,1,47,5,3,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  4,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,6,9,9,9,2, 4,1998,20
608259,1,21,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,1,12,1997, 9
618169,1,47,5,3,  2,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1,11,1997,18
618236,1,23,2,1,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   3,26,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,1,12,1997, 2
618256,1,20,1,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2, 5,9999, 1,9999, 1,  3,2,1, 1,  2, 18, 15,  4,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,1,12,1997, 2
618260,1,24,2,1,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  2,5,1,1,1,1,12,1997, 9
618318,1,32,4,2,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   1,14,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  4,2,1,1,1,1,12,1997,17
618320,1,37,4,2,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  4,  2,  1,  0,  2,  2, 1,1,1,2,99,99,  1,5,1,1,1,1,12,1997,19
618321,1,33,4,2,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  5,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,2,1,1,1,1,12,1997,19
618346,1,29,3,1,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,26,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,1, 1,1998,13
618355,1,23,2,1,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   8,12,   1, 9,9999, 1,  3,2,3, 1,  1, 19,  1,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,3,1,1,1,2, 1,1998,22
618357,1,29,3,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  5,  2,  1,  0,  3,  3, 1,1,1,2,99,99,  1,2,1,1,1,1, 1,1998,13
618360,1,26,3,1,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2, 6,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  2,  2, 1,1,1,2,99,99,  3,4,1,1,1,1, 1,1998,27
618374,1,25,2,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,1, 2,1998, 3
618449,1,29,3,1,  6,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2,26,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  3,  3, 1,1,1,2,99,99,  1,5,1,1,1,1, 2,1998,17
618452,1,24,2,1,  2,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  2,  1,  0,  3,  3, 1,1,1,2,99,99,  1,4,1,1,1,1, 2,1998,17
618466,1,40,4,3,  1,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2,12,   1,20,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1, 2,1998,19
618534,1,24,2,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 18, 15,  2,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,3,1,1,1,1, 3,1998,24
618535,1,28,3,1,  5,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,3,2,1,1, 3,1998,24
618591,1,23,2,1,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,19,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,1, 4,1998, 2
618594,1,25,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  4,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,2,1,1,1,1, 3,1998,31
618701,1,30,3,2,  5,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 4,1998,23
618702,1,32,4,2,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  2, 26, 15,  4,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 4,1998,16
619084,1,26,3,1,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 36,  3,  2,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,2,9,9,9,2,10,1997,18
619139,1,23,2,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,997,997,997,  2,  2,  1,  0,  2,  2, 2,2,2,1,99,99,  1,2,9,9,9,1,11,1997, 4
619234,1,45,5,3,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  2,  2, 2,2,2,1,99,99,  1,6,9,9,9,1,11,1997, 8
619361,1,33,4,2,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,12,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  6,5,9,9,9,1, 1,1998,27
619362,1,33,4,2,  4,  1,  5,9999,9999,9999,1,0,0,9999,99,9999,  1,   2,11,   1,15,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  3,  0,  0,  3,  3, 2,2,2,3,99, 1,  3,3,9,9,9,1, 1,1998,27
619375,1,27,3,1,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  2,  2, 2,2,2,1,99,99,  1,2,9,9,9,1, 2,1998, 3
619376,1,26,3,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 18, 15,  4,  3,  0,  0,  2,  2, 2,2,2,1,99,99,  3,4,9,9,9,2, 2,1998, 3
619377,1,21,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,1,9,9,9,1, 2,1998, 3
619536,1,29,3,1,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 2,2,2,2, 4,99,  1,4,9,9,9,1, 3,1998,24
619537,1,46,5,3,  7,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   1,26,9999, 1,9999, 1,  3,2,1, 1,  2, 50, 10,  2,  5,  0,  0,  3,  3, 3,3,2,1,99, 2,  2,5,9,9,9,1, 3,1998,17
619587,1,37,4,2,  1,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  2,  1,  0,  2,  2, 2,2,2,1,99,99,  1,5,9,9,9,1,12,1997,13
619664,1,33,4,2,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  2,  1,  0,  1,  1, 2,2,2,2, 4,99,  1,5,9,9,9,2, 4,1998,14
628133,1,19,1,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,2,1,1,1,2,10,1997,30
628134,1,27,3,1,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  2,  2, 1,1,1,2,99,99,  1,5,1,1,1,1,10,1997,30
628135,1,19,1,1,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,2,1,1,1,1,11,1997, 4
628335,1,32,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,4,1,1,1,1, 1,1998, 6
628347,1,24,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  4,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 1,1998,13
