CASEID,INVIEWN,ABUSED,RACER,D1ALONE,NOHOME,RCHANY,RCHILD17,RCHILD18,DECEASED,D1INHH,D2CHILDH,RCHTOT,D3CHIL17,D3TOT12,D3TOT17,D3TOTAL,D3TOTALR,D3RCH18,D3RCHILD,D3RCHILA,D3RCHILF,D3RCHILT,D3SEX1,D3YEAR1,D3MNTH1,D3REL1,D3SEX2,D3YEAR2,D3MNTH2,D3REL2,D3SEX3,D3YEAR3,D3MNTH3,D3REL3,D3SEX4,D3YEAR4,D3MNTH4,D3REL4,D3SEX5,D3YEAR5,D3MNTH5,D3REL5,D3SEX6,D3YEAR6,D3MNTH6,D3REL6,D3SEX7,D3YEAR7,D3MNTH7,D3REL7,D3SEX8,D3YEAR8,D3MNTH8,D3REL8,D3SEX9,D3YEAR9,D3MNTH9,D3REL9,D3SEX10,D3YR10,D3MTH10,D3REL10,D4ADULT,D4NADULT,LIVEWITH,D5SEX1,D5AGE1,D5REL1,D5SEX2,D5AGE2,D5REL2,D5SEX3,D5AGE3,D5REL3,D5SEX4,D5AGE4,D5REL4,D5SEX5,D5AGE5,D5REL5,D5SEX6,D5AGE6,D5REL6,D5SEX7,D5AGE7,D5REL7,D5SEX8,D5AGE8,D5REL8,D5SEX9,D5AGE9,D5REL9,D5SEX10,D5AGE10,D5REL10,D6KIDOUT,KIDOUT17,KIDADULT,KIDOUTTO,D7SEX1,D7YEAR1,D7MNTH1,D7SEX2,D7YEAR2,D7MNTH2,D7SEX3,D7YEAR3,D7MNTH3,D7SEX4,D7YEAR4,D7MNTH4,D7SEX5,D7YEAR5,D7MNTH5,D7SEX6,D7YEAR6,D7MNTH6,D7SEX7,D7YEAR7,D7MNTH7,D7SEX8,D7YEAR8,D7MNTH8,D7SEX9,D7YEAR9,D7MNTH9,D7SEX10,D7YR10,D7MTH10,D8JNLFT,D9CODE1,D9CODE2,D9CODE3,D9DATE1,D9DATE2,D9DATE3
308168,1,1,1,  2,  2,  1,  5,  0,0,  7,  1,  5,   1,  2,  2,  4,  4,  0,  1,  0,  0,  1,   1,  13,   5,   1,   2,  13,   2,   4,   1,  10,   6,   4,   1,   2,   4,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,  0,   2,  76,   3,   2,  46,   3,   2,  37,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  4,  0,  4,   2,   8,   9,   2,   2,   9,   1,    4,   1,   1,   5,   8,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308174,1,1,1,  2,  2,  0,  0,  0,0,  3,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,  0,   1,  40,   3,   2,  39,   3,   2,  17,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308186,1,1,2,  2,  2,  1,  4,  1,0,  4,  1,  5,   1,  1,  1,  2,  2,  1,  3,  0,  0,  3,   1,  14,9999,   1,   1,   6,9999,   1,   2,  19,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  31,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  2,  0,  2,   2,  17,9999,   1,  16,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308189,1,1,1,  1,  2,  0,  0,  0,0,  0,999,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,   2,9999,13,18, 1
308190,1,1,1,  2,  2,  1,  1,  0,0,  4,  1,  1,   1,  2,  1,  3,  3,  0,  1,  0,  0,  1,   2,   4,9999,   4,   2,  17,9999,   4,   1,  10,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  35,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308191,1,1,1,  2,  2,  1,  4,  0,0,  2,  2,  4,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  1,   1,  43,   1,   1,  70,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  4,  0,  4,   1,  16,9999,   1,  14,9999,   2,   13,9999,   2,  12,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308196,1,1,1,  2,  2,  1,  1,  0,0,  6,  1,  1,   1,  2,  3,  5,  4,  0,  1,  0,  0,  1,   2,  17,9999,   5,   2,  13,9999,   5,   2,  14,9999,   5,   2,  12,9999,   5,   1,   4,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  19,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308197,1,1,1,  2,  2,  1,  4,  0,0,  5,  1,  4,   1,  4,  0,  4,  4,  0,  4,  0,  0,  4,   1,   9,9999,   1,   1,   4,9999,   1,   1,   1,9999,   1,   2,   1,   1,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  34,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   5,9999,9999,23, 1, 1
308198,1,1,1,  2,  2,  1,  1,  0,0,  5,  1,  1,   1,  4,  0,  4,  4,  0,  1,  0,  0,  1,   1,   1,   4,   1,   2,   1,   9,   4,   2,  10,9999,   4,   2,  12,9999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  51,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,   5,9999, 8,11, 1
308199,1,1,1,  2,  2,  1,  0,  4,0,  3,  2,  4,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,  1,   2,  50,   4,   1,  65,   4,   1,  42,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  4,  4,   2,  23,9999,   2,  21,9999,   1,   20,9999,   2,  18,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308211,1,1,1,333,  1,  1,  4,  0,0,777,777,  4, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  4,  0,  4,   2,   6,9999,   1,   5,9999,   1,    3,9999,   1,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308213,1,1,1,  2,  2,  1,  8,  0,0,  1,  2,  8,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  42,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  8,  0,  8,   2,   5,9999,   1,   6,9999,   2,    9,9999,   1,  12,9999,   1,  15,9999,   2,   8,9999,   2,   7,9999,   2,  10,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308214,1,1,1,333,  1,  1,  3,  0,0,777,777,  3, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  3,  0,  3,   1,  14,9999,   1,  11,9999,   1,   10,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999,23, 1, 1
308215,1,1,1,333,  1,  1,  0,  1,0,777,777,  1, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   1,  19,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   8,9999,9999,23, 1, 1
308216,1,1,3,  2,  2,  1,  2,  0,0,  4,  2,  2,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,  0, 999,  48,   2, 999,  32,   2,   2,  30,   2, 999,  30,   2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  2,  0,  2,   1,   8,9999,   2,   3,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   7,9999,9999,25, 1, 1
308217,1,1,1,333,  1,  1,  5,  1,0,777,777,  6, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  4,  1,  5,   1,  21,9999,   1,   3,9999,   1,99999,   1,   2,  15,9999,   2,  12,9999,   2,   8,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   8,9999,9999,23, 1, 1
308219,1,1,1,  2,  2,  0,  0,  0,0,  4,  1,  0,   1,  2,  1,  3,  3,  0,  0,  0,  0,  0,   1,  14,9999,   4,   1,   8,9999,   4,   1,   4,9999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  29,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308220,1,1,2,  2,  2,  1,  4,  2,0,  7,  1,  6,   1,  3,  1,  4,  4,  1,  5,  0,  0,  5,   2,  18,9999,   1,   1,  13,9999,   1,   1,  12,9999,   1,   1,   8,9999,   1,   1,   4,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  0,   1,  51,   3,   1,  82,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   1,  23,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308221,1,1,1,333,  1,  1,  0,  2,0,777,777,  2, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  2,  2,   1,  34,9999,   2,  36,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   8,9999,9999,21, 1, 1
308222,1,1,2,  2,  2,  1,  3,  1,0,  4,  1,  4,   1,  1,  2,  3,  3,  0,  3,  0,  0,  3,   1,  15,9999,   1,   2,  14,9999,   1,   1,   7,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   1,  28,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   2,  21,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308225,1,1,2,  2,  2,  1,  3,  5,0,  5,  1,  8,   1,  2,  2,  4,  4,  0,  3,  0,  0,  3,   2,   5,9999,   6,   2,  11,9999,   1,   1,  15,9999,   1,   1,  17,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  40,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  5,  5,   1,  32,9999,   2,  31,9999,   1,   30,9999,   1,  29,9999,   1,  38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,9999,9999,15, 1, 1
308227,1,1,2,  2,  2,  1,  1,  0,0,  3,  1,  1,   1,  1,  0,  1,  1,  0,  1,  0,  0,  1,   1,   1,   6,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  1,   2,  49,   4,   1,  23,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,   5,9999,21,15, 1
308228,1,1,1,  2,  2,  1,  1,  0,0,  4,  1,  1,   1,  1,  0,  1,  1,  0,  1,  0,  0,  1,   1,   7,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,  0,   2,  73,   3,   2,  51,   3,   1,  52,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308262,1,1,1,  2,  2,  1,  2,  0,0,  3,  1,  2,   1,  2,  0,  2,  2,  0,  2,  0,  0,  2,   1,   5,9999,   1,   2,   1,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  40,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999, 5, 1, 1
308264,1,1,2,  2,  2,  1,  4,  0,0,  1,  2,  4,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  32,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  2,  0,  2,   2,   8,9999,   1,   7,9999,   1,    1,   5,   2,9999,   5,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   9,9999,9999, 5, 1, 1
308269,1,1,1,  2,  2,  0,  0,  0,0,  2,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  0,   2,  52,   3,   2,  24,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308270,1,1,3,333,  1,  1,  3,  0,0,777,777,  3, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  3,  0,  3,   2,   1,9999,   2,   3,9999,   1,    5,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   9,  10,   8,25, 4, 3
308271,1,1,1,333,  1,  1,  5,  0,0,777,777,  5, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  5,  0,  5,   1,  14,9999,   2,   9,9999,   2,    7,9999,   1,   4,9999,   2,   2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308272,1,1,1,  1,  2,  1,  3,  0,0,  0,999,  3,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  2,  0,  2,   1,   4,9999,   2,   1,   6,   2,99999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
308274,1,1,1,333,  1,  0,  0,  0,0,777,777,  0, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,999,9999,9999,9999, 1, 1, 1
308276,1,1,1,333,  1,  1,  3,  0,0,777,777,  3, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  3,  0,  3,   2,  12,9999,   1,   8,9999,   1,    4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   8,9999,9999,21, 1, 1
308279,1,1,1,  2,  2,  0,  0,  0,0,  3,  1,  0,   1,  1,  0,  1,  1,  0,  0,  0,  0,  0,   1,  11,9999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  0,   2,  45,   4,   2,  72,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
