CASEID,INVIEWN,IDINCID,INCIDENT,FORCED,YEAR,MONTH,DAY,DATECERT,USOBJ,KINDWEAP,KINDWEA2,WEAPON,GUNTYPE,GUNUSE,THREAT,SLAP,PUNCH,BEATING,TWEAPON,UWEAPON,FSEXONLY,MISCARG,RESTRAIN,CHOKED,PRSNT,PRSN2,PRSN3,AP,BP,CP,OP,PINJR,ALCOHOL,RDRUNK,NDRUNK,BOTHDRUN,POT,RPOT,NPOT,DRUGS,RDRUGS,NDRUGS,BOTHDRUG,SUBSTANC,SEVEREST,TOINC,INTYEAR,INTMONTH,INTDAY,DAYSTOIN,DATECOM
308124,1,308124020, 3, 0, 1997, 1,  22,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,279,16
308124,1,308124030, 1, 0, 1997, 1,  25,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,276,16
308124,1,308124030, 2, 0, 1997, 1,  29,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,272,16
308124,1,308124030, 3, 0, 1997, 2,   1,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,269,16
308124,1,308124030, 2, 0, 1997, 2,   5,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,265,16
308124,1,308124030, 1, 0, 1997, 2,   8,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,262,16
308124,1,308124030, 2, 0, 1997, 2,  12,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,258,16
308124,1,308124030, 3, 0, 1997, 2,  15,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,255,16
308124,1,308124030, 4, 0, 1997, 2,  17,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0,99,3, 0, 0,0,0,1,0, 0,3, 1, 1,1,3, 1, 1,0,0,0,0,5, 5,999,1997,10,28,253, 1
308124,1,308124030, 1, 0, 1997, 4,   2,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,209,16
308124,1,308124030, 3, 0, 1997, 4,   5,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 5,999,1997,10,28,206, 1
308124,1,308124030, 2, 0, 1997, 4,   9,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,202,16
308124,1,308124040, 3, 0, 1997, 4,  12,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,199,16
308124,1,308124040, 1, 0, 1997, 4,  16,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,195,16
308124,1,308124040, 2, 0, 1997, 4,  19,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,192,16
308124,1,308124040, 3, 0, 1997, 4,  23,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,188,16
308124,1,308124040, 1, 0, 1997, 4,  26,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,185,16
308124,1,308124040, 2, 0, 1997, 4,  30,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,181,16
308124,1,308124040, 3, 0, 1997, 5,   3,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,178,16
308124,1,308124040, 1, 0, 1997, 5,   7,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,174,16
308124,1,308124040, 2, 0, 1997, 5,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,171,16
308124,1,308124050, 1, 0, 1997, 5,  17,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,164,16
308124,1,308124050, 2, 0, 1997, 5,  21,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,160,16
308124,1,308124050, 3, 0, 1997, 5,  24,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,157,16
308124,1,308124050, 1, 0, 1997, 5,  28,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,153,16
308124,1,308124050, 2, 0, 1997, 5,  31,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,150,16
308124,1,308124050, 3, 0, 1997, 6,   4,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,146,16
308124,1,308124050, 1, 0, 1997, 6,   7,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,143,16
308124,1,308124050, 2, 0, 1997, 6,  11,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,139,16
308124,1,308124050, 3, 0, 1997, 6,  14,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,136,16
308124,1,308124050, 1, 0, 1997, 6,  18,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,132,16
308124,1,308124060, 2, 0, 1997, 6,  21,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,129,16
308124,1,308124060, 3, 0, 1997, 6,  25,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,125,16
308124,1,308124060, 1, 0, 1997, 6,  28,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,122,16
308124,1,308124060, 2, 0, 1997, 7,   2,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,118,16
308124,1,308124060, 3, 0, 1997, 7,   5,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,115,16
308124,1,308124060, 1, 0, 1997, 7,   9,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,111,16
308124,1,308124060, 2, 0, 1997, 7,  12,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,108,16
308124,1,308124060, 5, 0, 1997, 7,  16,2,  1,55,99,  3,  0,  0,0,0,0,0,0,1,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,104, 1
308124,1,308124060, 3, 0, 1997, 7,  19,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,101,16
308124,1,308124060, 1, 0, 1997, 7,  23,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 97,16
308124,1,308124070, 2, 0, 1997, 7,  26,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 94,16
308124,1,308124070, 3, 0, 1997, 7,  30,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 90,16
308124,1,308124070, 1, 0, 1997, 8,   2,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 87,16
308124,1,308124070, 2, 0, 1997, 8,   6,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 83,16
308124,1,308124070, 3, 0, 1997, 8,   9,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 80,16
308124,1,308124070, 3, 0, 1997, 8,  12,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,2, 1, 0,1,1,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 5,999,1997,10,28, 77, 1
308124,1,308124070, 1, 0, 1997, 8,  16,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 73,16
308124,1,308124070, 3, 0, 1997, 8,  21,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,2, 0, 0,0,1,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 5,999,1997,10,28, 68, 1
308124,1,308124070, 2, 0, 1997, 8,  23,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 66,16
308124,1,308124070, 1, 0, 1997, 8,  28,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 61,16
308124,1,308124080, 3, 0, 1997, 9,   3,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0,99,2, 0, 0,0,1,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 5,999,1997,10,28, 55, 1
308124,1,308124080, 2, 0, 1997, 9,   6,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 52,16
308124,1,308124080, 3, 0, 1997, 9,  10,1,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 48,16
308124,1,308124080, 1, 0, 1997, 9,  13,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,2, 3, 0,0,1,1,0, 0,3, 1, 1,1,3, 1, 1,0,0,0,0,5, 5,999,1997,10,28, 45, 1
308124,1,308124080, 2, 0, 1997, 9,  17,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 41,16
308124,1,308124080, 1, 0, 1997, 9,  20,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 38,16
308124,1,308124080, 3, 0, 1997, 9,  25,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0,99,2, 0, 0,0,1,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 5,999,1997,10,28, 33, 1
308124,1,308124080, 1, 0, 1997, 9,  27,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 31,16
308124,1,308124080, 3, 0, 1997,10,  11,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 1,2, 0, 0,0,1,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 5,999,1997,10,28, 17, 1
308125,1,308125000, 4, 0, 1997, 3,  14,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,  4,1997,10,28,228, 1
308125,1,308125000, 3, 0, 1997, 8,   8,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 1,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,10,28, 81, 1
308125,1,308125000, 4, 0, 1997, 8,  28,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,10,28, 61, 1
308125,1,308125000, 1, 0, 1997,10,  13,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,1, 1, 0,0,0, 0, 0,3,1,1,1,5, 4,999,1997,10,28, 15, 1
308126,1,308126000, 2, 0, 1997, 6,  19,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,3, 1, 1,1,0, 0, 0,3,1,1,1,5, 2,  1,1997,10,28,131, 1
308128,1,308128000, 2, 0, 1996,11,   8,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,2, 0, 0,0,1,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,  7,1997,10,28,354, 1
308128,1,308128000, 1, 0, 1996,12,  25,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,10,28,307, 1
308128,1,308128000, 1, 0, 1997, 4,   1,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,10,28,210, 1
308128,1,308128000, 2, 0, 1997, 7,   4,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,10,28,116, 1
308128,1,308128010, 0, 0, 1997, 8,  15,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,10,28, 74, 1
308128,1,308128010, 4, 0, 1997,10,   3,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,10,28, 25, 1
308128,1,308128010, 4, 0, 1997,10,   4,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,10,28, 24, 1
308129,1,308129000, 2, 0, 1996,12,   9,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,  2,1997,10,28,323, 1
308129,1,308129000, 4, 0, 1997, 6,   6,2,  2,99,99,  8,  0,  0,0,0,0,0,1,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,10,28,144, 1
308130,1,308130000, 5, 1, 1997, 5,  27,2,  1,17,99,  3,  0,  0,0,0,0,0,0,1,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,1,1,0,0,5, 5, 33,1997,10,28,154, 1
308130,1,308130000, 1, 1, 1997, 6,   7,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,1,1,0,0,5, 5,999,1997,10,28,143, 1
308130,1,308130000, 1, 0, 1997, 6,  12,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,1,1,0,0,5, 5,999,1997,10,28,138, 1
308130,1,308130000, 2, 0, 1997, 6,  19,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,1,1,0,0,5, 5,999,1997,10,28,131, 1
308130,1,308130010, 1, 0, 1997, 7,   2,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,118,20
308130,1,308130010, 1, 1, 1997, 7,   5,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,1,1,0,0,5, 5,999,1997,10,28,115, 1
308130,1,308130010, 1, 0, 1997, 7,   8,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,112, 1
308130,1,308130010, 1, 0, 1997, 7,  11,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,109, 1
308130,1,308130010, 1, 0, 1997, 7,  14,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,106, 1
308130,1,308130010, 1, 0, 1997, 7,  17,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,103, 1
308130,1,308130010, 1, 0, 1997, 7,  20,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28,100, 1
308130,1,308130010, 1, 0, 1997, 7,  23,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 97, 1
308130,1,308130010, 1, 0, 1997, 7,  26,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 94, 1
308130,1,308130010, 1, 0, 1997, 7,  29,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 91, 1
308130,1,308130020, 1, 0, 1997, 8,   1,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 88,17
308130,1,308130020,-1, 1, 1997, 8,   2,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,1,1,0,0,5, 5,999,1997,10,28, 87, 1
308130,1,308130020, 2, 0, 1997, 8,   3,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 86, 1
308130,1,308130020, 1, 0, 1997, 8,   5,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 84, 1
308130,1,308130020, 2, 0, 1997, 8,   7,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 82, 1
308130,1,308130020, 1, 0, 1997, 8,   9,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 80, 1
308130,1,308130020, 2, 0, 1997, 8,  11,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 78, 1
308130,1,308130020, 1, 0, 1997, 8,  13,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 76, 1
308130,1,308130020, 2, 0, 1997, 8,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 74, 1
308130,1,308130020, 1, 0, 1997, 8,  17,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 72, 1
308130,1,308130030, 2, 0, 1997, 8,  19,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 70, 1
308130,1,308130030, 1, 0, 1997, 8,  21,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 68, 1
308130,1,308130030, 2, 0, 1997, 8,  23,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 66, 1
308130,1,308130030, 1, 0, 1997, 8,  25,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 64, 1
308130,1,308130030, 2, 0, 1997, 8,  27,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 62, 1
308130,1,308130030, 1, 0, 1997, 8,  29,1,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 60, 1
308130,1,308130030, 2, 0, 1997, 8,  31,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,28, 58, 1
308130,1,308130030, 1, 1, 1997, 9,  27,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,1,1,0,0,5, 5,999,1997,10,28, 31, 1
